transaction_hash,sender,recipient,gas,gasPrice,gasPriceAdjusted,value,WBTCTokens,ETHTokens,WBTCTokensAdjusted,ETHTokensAdjusted,block,timestamp
0x16409122294a8786d8e7fdb3aca87668e40f9e73ea260e900422c40702ecd07f,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,225330,10685527387,1.0685527387e-08,8.8192e-13,-58493267,16980119984952347136,-0.58493267,16.980119984952346,21204218,2024-11-17 01:43:23+00:00
0x7f936727397480989479031c1f78d9930d6c120e53009d7c13921d60ae1d6229,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226072,19396306166,1.9396306166e-08,2.120422e-11,-33100204,9612203370998127504,-0.33100204,9.612203370998127,21204220,2024-11-17 01:43:47+00:00
0xd81dabacf20d288dbab29919427099bc686fd815a414e1c4ec0e6a0b51ade09a,0x111111125421cA6dc452d289314280a0f8842A65,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,1267276,11861583139,1.1861583139e-08,0.0,-18144334,5270130800350268139,-0.18144334,5.270130800350268,21204221,2024-11-17 01:43:59+00:00
0x361e6663ce1075846a6d06ef4c2daa824ac41665ef35f1435452490378f7dfbf,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,377046,11356039924,1.1356039924e-08,0.0,-119719545,34792246739307769856,-1.19719545,34.79224673930777,21204229,2024-11-17 01:45:35+00:00
0x9d16c1f86bb8a39ddc7e12de8878b06de96672a060964a615aeae9ec42ea834d,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,145236,34361078539,3.4361078539e-08,0.0,-52181193,15175068546215581696,-0.52181193,15.175068546215583,21204255,2024-11-17 01:50:47+00:00
0x4d49aa61fe9e5cf58dd2948c58d85d28cba8486c80770e8598c56f1e8ca572a1,0x1f2F10D1C40777AE1Da742455c65828FF36Df387,0x9a772018FbD77fcD2d25657e5C547BAfF3Fd7D16,510710,138093326295,1.38093326295e-07,1.5e-17,-16647783,4842786095771114577,-0.16647783,4.842786095771115,21204257,2024-11-17 01:51:11+00:00
0x756af06eef165666945805ca611ce30b8b473f18cbc5b12ab81a06ddaabdb175,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,337062,11835287453,1.1835287453e-08,0.0,-120038578,34938362327638282240,-1.20038578,34.93836232763828,21204260,2024-11-17 01:51:47+00:00
0xf249bcc97fb25ad948ac43813e678e282e6dd7ec36ce07ef7dba245ca80d633e,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,145262,34663951986,3.4663951986e-08,0.0,-52482955,15286445435762839552,-0.52482955,15.28644543576284,21204270,2024-11-17 01:53:47+00:00
0xd7cc113ef166c5b06cdf410c75eeed2aad3c54d3a5c0a930b8b3a1b1dd8d898f,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,145272,32759267279,3.2759267279e-08,0.0,-51704791,15066216375118542848,-0.51704791,15.066216375118543,21204276,2024-11-17 01:54:59+00:00
0x145f5ea2fec12afa05604b00b94529edb89d2282e78519e338fb12a5b79b002c,0xF3dE3C0d654FDa23daD170f0f320a92172509127,0xF3dE3C0d654FDa23daD170f0f320a92172509127,301302,16512602040,1.651260204e-08,5.2,-17840470,5200000000000000000,-0.1784047,5.2,21204276,2024-11-17 01:54:59+00:00
0x8115af0f5d083d6c09f94701734d3579b3cfe7ce9468fa50f2300407bf8a8c14,0x4906FA6188f2614f2452a6D5c8dD11030619c493,0x817648d73Fd85c802cfdE8a29Eba9F68b783cA60,500000,12774044354,1.2774044354e-08,0.0,-100000000,29161279324534361722,-1.0,29.161279324534362,21204278,2024-11-17 01:55:23+00:00
0x35a373a90d900b9f5f2cbf4259eadfd364a4a0ac507538415af53d19240d1269,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226072,14268015356,1.4268015356e-08,2.1204279e-11,-37640396,10982609530433441509,-0.37640396,10.982609530433441,21204279,2024-11-17 01:55:35+00:00
0xdef177fcadb29d7585490376cf2b048df58ee606e22882896dbd4eeb5c3cf560,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,143998,36188129057,3.6188129057e-08,0.0,-54759924,15983745900866304000,-0.54759924,15.983745900866303,21204304,2024-11-17 02:00:35+00:00
0xddae70ab4335194366831280682f1111fe1c02a31bf08ae8ee5ea1882785cf5e,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,225336,12230929633,1.2230929633e-08,4.89728e-13,-54807980,16004955573961067146,-0.5480798,16.004955573961066,21204309,2024-11-17 02:01:35+00:00
0x20e18d7a6e1e889515ec2406ad4ab0a38ebd647debef14d582d01727ebc6d0f9,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226072,100510815237,1.00510815237e-07,2.1204324e-11,-100675841,29417968644612827282,-1.00675841,29.417968644612827,21204324,2024-11-17 02:04:35+00:00
0x156fa24c025807c09b0fe005c90c792733e4a9ab1cdb4a76a09d104e243b08c7,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,286072,76241577612,7.6241577612e-08,2.1204325e-11,-89381060,26137951725698802344,-0.8938106,26.1379517256988,21204325,2024-11-17 02:04:47+00:00
0xa80373587f22f37cd04d8f289be3427c87b024398173a5b4688d7e870ae1dd11,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,145782,153216888407,1.53216888407e-07,0.0,-137159544,40148005257803718656,-1.37159544,40.14800525780372,21204335,2024-11-17 02:06:47+00:00
0xd28b7463cba4bc7ea562a079b9d829f02671016f38f59bb5594c2ac182a72b78,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x4A137FD5e7a256eF08A7De531A17D0BE0cc7B6b6,509844,14793900120,1.479390012e-08,0.000152655400685176,-33019995,9672222021325215744,-0.33019995,9.672222021325215,21204340,2024-11-17 02:07:47+00:00
0x825fb7d23c9d019d09031a624fa541e3a9a79bd3114de910aa2fa406478157c7,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,219449,40888148940,4.088814894e-08,0.0,-19800247,5801182387916751755,-0.19800247,5.801182387916752,21204342,2024-11-17 02:08:11+00:00
0xf905eeb1d5f18d9c86efdf4180fc0a352e8788c98fceb4d3588d5fb68e24c15c,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,876315,58263533736,5.8263533736e-08,0.0,-142211335,41694299673386089706,-1.42211335,41.69429967338609,21204343,2024-11-17 02:08:23+00:00
0x39dff87192e1ccd19bda7faa7c51063835568e9dff1e6092a305a551f58b4675,0x111111125421cA6dc452d289314280a0f8842A65,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,1765228,18371262993,1.8371262993e-08,0.0,-8740146,2564115258043147119,-0.08740146,2.564115258043147,21204345,2024-11-17 02:08:47+00:00
0xe5a1a43c82cae09d97a204fc1d9c1ef760faf5427d399473b5db7eadfe778716,0x00000000009E50a7dDb7a7B0e2ee6604fd120E49,0xe8f7c89C5eFa061e340f2d2F206EC78FD8f7e124,715905,15085447458,1.5085447458e-08,1.525083305e-09,-22305608,6544699997760258048,-0.22305608,6.544699997760258,21204380,2024-11-17 02:15:47+00:00
0xde8372a31428d137deee13610e1f5cebe075f4a01af5d19ff211df46e4a01373,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,878430,11085200000,1.10852e-08,212.89861759144284,-289857903,85159447036577136240,-2.89857903,85.15944703657713,21204632,2024-11-17 03:06:23+00:00
0x414cac03e92c705d49ec1695d0ec0624430f456ce8cad1417bffb1351c947e6a,0x1f2F10D1C40777AE1Da742455c65828FF36Df387,0x1f2F10D1C40777AE1Da742455c65828FF36Df387,527657,10537607303,1.0537607303e-08,1.87e-16,55997,-16373207468605441,0.00055997,-0.01637320746860544,21204633,2024-11-17 03:06:35+00:00
0x0992ec1a647ae40d85f66a486e18717aaefc2722db53baea4cd547e53c13df6c,0xf2614A233c7C3e7f08b1F887Ba133a13f1eb2c55,0xc2eaB7d33d3cB97692eCB231A5D0e4A649Cb539d,469956,12501188314,1.2501188314e-08,0.0,11131083,-3254513038005576037,0.11131083,-3.2545130380055762,21204772,2024-11-17 03:34:47+00:00
0x4a41b3b9dc7f5716999e43b3408012e940251f3b79c31b63809686579b0f1dd9,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,12780526103,1.2780526103e-08,2.1204777e-11,35136822,-10271326138267812054,0.35136822,-10.271326138267812,21204777,2024-11-17 03:35:47+00:00
0x3cced2891144533e6752b9b841642a56bfb3af762000c5571496f2fae33dc3d6,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,255015,12790649930,1.279064993e-08,0.0,56069381,-16384119355089105065,0.56069381,-16.384119355089105,21204785,2024-11-17 03:37:23+00:00
0x63ba0d32ba060515a2d776e5ad428c9fa4862eb248681c44ad550f8fc659ad35,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,11996900292,1.1996900292e-08,2.1204788e-11,33743824,-9856608550766503978,0.33743824,-9.856608550766504,21204788,2024-11-17 03:37:59+00:00
0x12bcc60f75c472c9f9e545bdf68c3d220fc50fb5de859122813dffa8c49ec2e2,0xf081470f5C6FBCCF48cC4e5B82Dd926409DcdD67,0xf081470f5C6FBCCF48cC4e5B82Dd926409DcdD67,613536,9075861156,9.075861156e-09,0.0,1554898,-454119905739142069,0.01554898,-0.45411990573914207,21204874,2024-11-17 03:55:11+00:00
0x9b247866450e39ebba4044783f3bf101695981636de73641c93a6b2ed431e34a,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,10539946832,1.0539946832e-08,2.1204929e-11,31283810,-9135416570126834469,0.3128381,-9.135416570126834,21204929,2024-11-17 04:06:11+00:00
0x2f6a1902c3b993fe988a8caf78673ee4367e4fa152513bb32b7b7bf112c67904,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,12837738222,1.2837738222e-08,2.1204935e-11,35419037,-10340073048041774712,0.35419037,-10.340073048041775,21204935,2024-11-17 04:07:23+00:00
0x586eb9c52adac8607c1701f2c52892b5e008db7ea8d1b0af817028674d4f9548,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,231935,10675847404,1.0675847404e-08,6.7e-17,25092957,-7323660027049279489,0.25092957,-7.3236600270492795,21204941,2024-11-17 04:08:35+00:00
0xdc73e1157a8a2dfedc8dcaa1cade2c614ac72c9944798441566e605297f8fcc6,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,24277688225,2.4277688225e-08,2.120495e-11,49941915,-14571507670562128438,0.49941915,-14.571507670562129,21204950,2024-11-17 04:10:23+00:00
0x270a260bef4af7e455e6d738d65465e6025c1ff755efde2f7ad0a7213e3737bb,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,14827721960,1.482772196e-08,2.1205037e-11,37359632,-10896385794399506523,0.37359632,-10.896385794399507,21205037,2024-11-17 04:27:47+00:00
0x71f44e696542c6cc835443d2e2f98acfd48505586b3c9d05634ef4caffd618d9,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,71566576447,7.1566576447e-08,2.1205042e-11,87350660,-25463518377727156566,0.8735066,-25.463518377727155,21205042,2024-11-17 04:28:47+00:00
0xddd9b35c17fd8dc2143ef30ac563675254cbc88716bce40152de3de6c59fef64,0x1111111254EEB25477B68fb85Ed929f73A960582,0x1111111254EEB25477B68fb85Ed929f73A960582,306794,10619130947,1.0619130947e-08,0.0,1189500,-346620994918595351,0.011895,-0.3466209949185953,21205056,2024-11-17 04:31:35+00:00
0xd29b23238afb16871d294433d22639f40682ff96a356cc490bd3db1239c770c5,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,923915,170909602375,1.70909602375e-07,0.0,393409802,-114450575968392592586,3.93409802,-114.4505759683926,21205092,2024-11-17 04:38:59+00:00
0x87a7f9ac383093b4be900fc17519bad1158f571c2b5fc35f0ef8fbd7eae50f2a,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,147440,119744892251,1.19744892251e-07,0.0,120884654,-35093108414654680749,1.20884654,-35.09310841465468,21205094,2024-11-17 04:39:23+00:00
0x5b7f0eb6a29f4d54f749cb807d17e70ad9f3a7bd728770be2f7c1f7812d47820,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,133145650027,1.33145650027e-07,2.1205096e-11,121718482,-35300175421942940616,1.21718482,-35.30017542194294,21205096,2024-11-17 04:39:47+00:00
0x246f3e672dd85506d05e72e1fc096442e52cc04d713d3610f9d23fbddeae8980,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,147050,28392825744,2.8392825744e-08,0.0,44885471,-13008604135171973992,0.44885471,-13.008604135171973,21205099,2024-11-17 04:40:23+00:00
0xfd86883ce7b32bebb45bb5c243ffda1f3c95d0467876a41883ced22af3d89f51,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,2358722,15880617068,1.5880617068e-08,1.95e-16,31197960,-9038913761406091265,0.3119796,-9.038913761406091,21205100,2024-11-17 04:40:35+00:00
0x18cce8d27a725d983c1321c3bb297a1ac024617b78faf2c766ca6b99015dc633,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,909797,19184215388,1.9184215388e-08,2.43e-16,56796612,-16449644865878228993,0.56796612,-16.44964486587823,21205104,2024-11-17 04:41:23+00:00
0x8107d6d308527465a851d1821a583b4fdf3f0e417d2a74a008de99522b0ba42e,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,24579350441,2.4579350441e-08,2.1205105e-11,49228782,-14251655227072120905,0.49228782,-14.25165522707212,21205105,2024-11-17 04:41:35+00:00
0x7943de6eeac3257b1918f3bca914bfd1b4d1c8029ea30ecf24f930e598bc1de7,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,30300637260,3.030063726e-08,2.1205108e-11,54775645,-15850737362837907154,0.54775645,-15.850737362837908,21205108,2024-11-17 04:42:11+00:00
0x6cb95e7dff05f69bfee19388646645c58728e058f3af868a7acff1b3ed7ce37b,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,147435,47401554042,4.7401554042e-08,0.0,65612280,-18977275916192031732,0.6561228,-18.97727591619203,21205113,2024-11-17 04:43:11+00:00
0x66bbd266503f702e4f03f6fcd1864ed233236f46d324e9478eb56200db5840d4,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,10088271242,1.0088271242e-08,2.1205114e-11,31173657,-9012911400365392315,0.31173657,-9.012911400365393,21205114,2024-11-17 04:43:23+00:00
0xd45cf22144a7c56f900dfb44ffae760264a5e7b7a3f7094962bebcc0d245f6f8,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,186292,81333918902,8.1333918902e-08,0.0,113065425,-32670416166975776312,1.13065425,-32.67041616697578,21205115,2024-11-17 04:43:35+00:00
0xf0ee352f7b12b3f859db2c126bcdcb46dc71561d1b80e0287892d84024c48043,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,15399319025,1.5399319025e-08,2.1205119e-11,38693666,-11173876881700030588,0.38693666,-11.17387688170003,21205119,2024-11-17 04:44:23+00:00
0x8b446df9747fbcd80d45b64ba579e6f7e81d59672d205342532ee5d4651fde4a,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,1017184,15477301028,1.5477301028e-08,1.91e-16,51722656,-14931033378785329153,0.51722656,-14.93103337878533,21205121,2024-11-17 04:44:47+00:00
0x21aa7197c081a85ed2a818adc89c2397156976ada464dbf3f8e54e49fbb6c081,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,147449,115610478199,1.15610478199e-07,0.0,124746720,-35986188237711547618,1.2474672,-35.986188237711545,21205129,2024-11-17 04:46:23+00:00
0xa4ead4ffca148d38b543ea51924c4dede1d2d53d0c5ed1e0bd95cb8530b3619a,0x3451B6b219478037a1AC572706627FC2BDa1e812,0x3451B6b219478037a1AC572706627FC2BDa1e812,1142400,9921357292,9.921357292e-09,0.0,-45165915,13103614548747207498,-0.45165915,13.103614548747208,21205190,2024-11-17 04:58:35+00:00
0x7de29b695570c72bdea07b5f4cf551cc7c834e8e9b9402b853472f6a55fce3b8,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,145282,22286650741,2.2286650741e-08,0.0,-44816701,13006929448527638528,-0.44816701,13.006929448527638,21205259,2024-11-17 05:12:35+00:00
0x4c671390f445691b56982636cdb8e372e68c8d81d95e7b9e7b1a4f9caf3b23fa,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,219743,26866355535,2.6866355535e-08,0.0,-70121863,20360379189359551668,-0.70121863,20.360379189359552,21205262,2024-11-17 05:13:11+00:00
0xf12e8cc36ee50125610eebcae283b5800255235f103d71e35b18b703d6773809,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,1458648,14566067148,1.4566067148e-08,1.03e-16,-45182297,13124987785297526784,-0.45182297,13.124987785297527,21205262,2024-11-17 05:13:11+00:00
0x2ffbd77cfd98c828937bb67d4b8eb51b50f0eec648587333f320a9f44d81cef2,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,2268684,13857570653,1.3857570653e-08,1.59e-16,-31904159,9270655048348598272,-0.31904159,9.270655048348598,21205288,2024-11-17 05:18:23+00:00
0xfdb82aa3dda86e0a162bd1aec4e42edefe5f09ce5437490cd116bbf1abec173c,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226072,10974914232,1.0974914232e-08,2.1205291e-11,-34036346,9892804590066537019,-0.34036346,9.892804590066538,21205291,2024-11-17 05:18:59+00:00
0xd98f4a764bd7317ab1df7fadec1bf8d6528bd35a4f5b13ab6746a9f61bbb0a98,0x3451B6b219478037a1AC572706627FC2BDa1e812,0x3451B6b219478037a1AC572706627FC2BDa1e812,412333,8823752820,8.82375282e-09,0.0,-52306066,15205112852243390822,-0.52306066,15.20511285224339,21205299,2024-11-17 05:20:35+00:00
0x0480652e8a660cadc9b6ddd483006299880110a99d18aeccbacf74c39bfe988b,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,286072,9092338819,9.092338819e-09,2.1205331e-11,-33610858,9771877018543578187,-0.33610858,9.771877018543579,21205331,2024-11-17 05:26:59+00:00
0xb9e517bfc109c7b003ac863a69a82e8c4b9a8e7ea5d60d618906562f1d008852,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,145262,37048279504,3.7048279504e-08,0.0,-58199544,16927019669687009280,-0.58199544,16.92701966968701,21205360,2024-11-17 05:32:47+00:00
0xdf0fae2cbaf58e15ed6fe92ffd13f019cc61df635306c270e639658f73570d06,0x00000000009E50a7dDb7a7B0e2ee6604fd120E49,0x00000000009E50a7dDb7a7B0e2ee6604fd120E49,787451,12931068545,1.2931068545e-08,8.45772449e-10,-9616561,2797699982282784460,-0.09616561,2.7976999822827846,21205390,2024-11-17 05:38:47+00:00
0xea1a2e9cc1248d4d8981f117136d28b8460e50f9e3334b050b3e00250b8e1dfb,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,219031,26602319770,2.660231977e-08,0.0,-68158555,19835350753915687709,-0.68158555,19.835350753915687,21205392,2024-11-17 05:39:11+00:00
0x0f996f6e2c21c4b9520b8dad1a833bcba01151c95170f902799c90ed4f760872,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,145241,34966889442,3.4966889442e-08,0.0,-56853255,16553771127338141696,-0.56853255,16.55377112733814,21205394,2024-11-17 05:39:35+00:00
0xa85c65f1c6a5deb06427c24d130a7f4d0f67da14463fc5d2b484017ca51084dc,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,145262,21629565840,2.162956584e-08,0.0,-44988341,13104563703045984256,-0.44988341,13.104563703045985,21205404,2024-11-17 05:41:35+00:00
0x60fc2645f98ebc0bd5afcd0fb343d5338c39eeb383ca44bcca1cda0e28cc32be,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,343804,18400366830,1.840036683e-08,1.5e-17,-48639216,14173449702376210432,-0.48639216,14.17344970237621,21205404,2024-11-17 05:41:35+00:00
0xe4c47336961d944ddc1ae0015fca852861750028fe692ee6fb35d63f02a7c531,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,429778,14286565831,1.4286565831e-08,1.1e-17,-38508248,11225292963951149056,-0.38508248,11.22529296395115,21205425,2024-11-17 05:45:47+00:00
0x27ccb05051a73d5cc51e040006e0358e3a4a0b4938b6f1890bf6d86d55e98bb2,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,141234,10251252159,1.0251252159e-08,2.19e-16,28129302,-8151016946125504513,0.28129302,-8.151016946125505,21205675,2024-11-17 06:36:11+00:00
0xe0a53ec18e866ce6c5f193fd8206d01deb7bbcb7d25516463eb71a5fdba42809,0x5D5B7c8A86f833bE90A96FF3860246a93F208bc0,0x0250f06fc76297Fe28D0981F0566F1c0445B3cFE,136662,11025356415,1.1025356415e-08,0.0,27582509,-7990755708531244334,0.27582509,-7.990755708531244,21205682,2024-11-17 06:37:35+00:00
0x79b737e08167420f1fef0aa24623fac1446cf12a57566dff4799f4d19df13f91,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x22F9dCF4647084d6C31b2765F6910cd85C178C18,325922,8071818403,8.071818403e-09,0.0,30427600,-8812902737276288314,0.304276,-8.81290273727629,21205692,2024-11-17 06:39:35+00:00
0xf8eca684c6ad0d8e809c03d2e8d9e7ba3d51e58f73e466ed7319aef7a591d723,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,445134,16149640703,1.6149640703e-08,2.11e-16,45079247,-13052512900827054081,0.45079247,-13.052512900827054,21205717,2024-11-17 06:44:35+00:00
0x7b5456183b853c526d7936337c6c0a15d9f8c9cea622d0d093b19a12f64be192,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,153141,8341185137,8.341185137e-09,0.0,48322107,-13986139439566177010,0.48322107,-13.986139439566177,21205718,2024-11-17 06:44:47+00:00
0xb21220d8c29643647d5c67a2b0889bd579c72cc628de0b721ee7f8ba5ffd62e9,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,18737895147,1.8737895147e-08,2.1205719e-11,44493898,-12873244935696259015,0.44493898,-12.87324493569626,21205719,2024-11-17 06:44:59+00:00
0x0460532c3f153ccd1c1198e3022f58f1f0d266c8be4bed68e11aa3d776ee1f97,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x22F9dCF4647084d6C31b2765F6910cd85C178C18,528014,9102498943,9.102498943e-09,0.0,28631849,-8281470369244148444,0.28631849,-8.281470369244149,21205732,2024-11-17 06:47:35+00:00
0x720577a6786e42ee8ed78cc553cd9b0b24a499812c53ad35942c2fd7091c46c0,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,220686,22704531224,2.2704531224e-08,0.0,36096462,-10437778317340276590,0.36096462,-10.437778317340277,21205740,2024-11-17 06:49:11+00:00
0x573b48ae5ea7d77b4d79724635a0b36c4c8e93858aa23a5cea4ce04448115336,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,1105227,19646525658,1.9646525658e-08,2.43e-16,61078304,-17654621288213250049,0.61078304,-17.65462128821325,21205741,2024-11-17 06:49:23+00:00
0xe13a1d1fc17e93f4cc2120c9bc58a1c76bf2604658f8f1c2dd2f90bb37a036f9,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,147002,21657980300,2.16579803e-08,0.0,44375468,-12821267996031335876,0.44375468,-12.821267996031336,21205745,2024-11-17 06:50:11+00:00
0xde6711aaa2654cf5c55a1f8aac426841f105a604148a05e193fb3c439b7bc1f7,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,17274929954,1.7274929954e-08,2.1205752e-11,43169535,-12468532148518231497,0.43169535,-12.468532148518232,21205752,2024-11-17 06:51:35+00:00
0x0cc8fb4a4754e913892f2542e7c07cbb104b3b147042cc35dc70ca3d971fad74,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,10458462273,1.0458462273e-08,2.1205759e-11,32686341,-9437875409800276556,0.32686341,-9.437875409800277,21205759,2024-11-17 06:52:59+00:00
0x5a7fb19f91c605e98218cae799a9b1f71a8ba75a220c521d3c4b4095d114d90b,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226400,94041095386,9.4041095386e-08,2.1205761e-11,104159801,-30058935646587051489,1.04159801,-30.058935646587052,21205761,2024-11-17 06:53:23+00:00
